/badc/cmip6/data/CMIP6/CMIP/CSIRO-ARCCSS/ACCESS-CM2/historical/r1i1p1f1/fx/sftgif/gn/v20191108/sftgif_fx_ACCESS-CM2_historical_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp126/r1i1p1f1/fx/sftgif/gn/v20191108/sftgif_fx_ACCESS-CM2_ssp126_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp245/r1i1p1f1/fx/sftgif/gn/v20191108/sftgif_fx_ACCESS-CM2_ssp245_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp370/r1i1p1f1/fx/sftgif/gn/v20191108/sftgif_fx_ACCESS-CM2_ssp370_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO-ARCCSS/ACCESS-CM2/ssp585/r1i1p1f1/fx/sftgif/gn/v20191108/sftgif_fx_ACCESS-CM2_ssp585_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/CMIP/CSIRO/ACCESS-ESM1-5/historical/r1i1p1f1/fx/sftgif/gn/v20191115/sftgif_fx_ACCESS-ESM1-5_historical_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp126/r1i1p1f1/fx/sftgif/gn/v20191115/sftgif_fx_ACCESS-ESM1-5_ssp126_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp245/r1i1p1f1/fx/sftgif/gn/v20191115/sftgif_fx_ACCESS-ESM1-5_ssp245_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp370/r1i1p1f1/fx/sftgif/gn/v20191115/sftgif_fx_ACCESS-ESM1-5_ssp370_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/CSIRO/ACCESS-ESM1-5/ssp585/r1i1p1f1/fx/sftgif/gn/v20191115/sftgif_fx_ACCESS-ESM1-5_ssp585_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/historical/r1i1p1f1/fx/sftgif/gn/v20200909/sftgif_fx_AWI-ESM-1-1-LR_historical_r1i1p1f1_gn.nc	pass	na	na
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2-FV2/historical/r1i1p1f1/fx/sftgif/gn/v20191120/sftgif_fx_CESM2-FV2_historical_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2-WACCM-FV2/historical/r1i1p1f1/fx/sftgif/gn/v20191120/sftgif_fx_CESM2-WACCM-FV2_historical_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/CMIP/NCAR/CESM2-WACCM/historical/r1i1p1f1/fx/sftgif/gn/v20190227/sftgif_fx_CESM2-WACCM_historical_r1i1p1f1_gn.nc	fail	major	Missing values flagged
/badc/cmip6/data/CMIP6/ScenarioMIP/NCAR/CESM2-WACCM/ssp126/r1i1p1f1/fx/sftgif/gn/v20190815/sftgif_fx_CESM2-WACCM_ssp126_r1i1p1f1_gn.nc	fail	major	Missing values flagged
